acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z
-0.800079345703125, 0.0921630859375, 0.9998779296875, 0.0150146484375, 0.13140869140625, -0.103729248046875
-0.9998779296875, -0.17547607421875, 0.9998779296875, -0.01055908203125, 0.21856689453125, -0.12152099609375
-0.9998779296875, -0.285369873046875, 0.9998779296875, -0.038177490234375, 0.313262939453125, -0.12646484375
-0.9998779296875, -0.00347900390625, 0.9998779296875, -0.108001708984375, 0.620361328125, -0.128631591796875
-0.9998779296875, -0.36138916015625, 0.578094482421875, -0.090423583984375, 0.708221435546875, -0.17205810546875
-0.9998779296875, -0.619537353515625, -0.51226806640625, 0.03167724609375, 0.823272705078125, -0.07684326171875
-0.9998779296875, 0.37811279296875, -0.9998779296875, 0.2027587890625, 0.285247802734375, 0.05303955078125
-0.417633056640625, -0.19842529296875, 0.9998779296875, 0.08807373046875, -0.566436767578125, 0.01153564453125
-0.119659423828125, -0.12359619140625, 0.9998779296875, 0.04229736328125, -0.341217041015625, 0.04693603515625
0.09027099609375, 0.105987548828125, -0.58685302734375, 0.001678466796875, 0.033477783203125, 0.073760986328125
0.061859130859375, 0.346771240234375, 0.795074462890625, -0.018646240234375, -0.215423583984375, -0.006622314453125
0.025848388671875, -0.0098876953125, 0.552734375, -0.003662109375, -0.126251220703125, -0.06329345703125
-0.02392578125, -0.227081298828125, 0.230560302734375, -0.0042724609375, -0.0667724609375, -0.05426025390625
0.037506103515625, -0.108612060546875, 0.36383056640625, 0.020355224609375, -0.0577392578125, -0.001678466796875
0.007232666015625, -0.11669921875, 0.396942138671875, 0.02508544921875, -0.058349609375, 0.001953125
0.088043212890625, -0.01568603515625, 0.384002685546875, 0.0289306640625, -0.025543212890625, 0.02099609375
0.098052978515625, 0.09234619140625, 0.19854736328125, 0.023040771484375, -0.003143310546875, 0.0003662109375
0.084808349609375, 0.046539306640625, 0.2294921875, 0.0211181640625, -0.010711669921875, 0.000732421875
0.077850341796875, -0.02325439453125, 0.29400634765625, -0.00164794921875, -0.006317138671875, 0.00177001953125
0.065185546875, 0.001129150390625, 0.269683837890625, 0.003570556640625, 0.05712890625, 0.019317626953125

-0.629302978515625, 0.020904541015625, 0.68768310546875, -0.00189208984375, 0.128326416015625, -0.0223388671875
-0.9998779296875, 0.22076416015625, 0.9998779296875, -0.061676025390625, 0.16363525390625, -0.019287109375
-0.9998779296875, 0.437896728515625, 0.9998779296875, -0.12237548828125, 0.24176025390625, -0.0491943359375
-0.9998779296875, 0.8912353515625, 0.9998779296875, -0.195220947265625, 0.534454345703125, -0.24078369140625
-0.9998779296875, 0.137451171875, -0.383636474609375, -0.0538330078125, 0.824066162109375, -0.573272705078125
-0.9998779296875, -0.895660400390625, -0.9998779296875, -0.1142578125, 0.801727294921875, -0.680206298828125
-0.779327392578125, -0.9998779296875, -0.9998779296875, 0.280364990234375, 0.35418701171875, -0.343475341796875
-0.9998779296875, 0.929718017578125, 0.9998779296875, -0.216033935546875, -0.588653564453125, 0.5391845703125
-0.041107177734375, 0.9998779296875, 0.9998779296875, 0.04974365234375, 0.074676513671875, 0.02685546875
0.01837158203125, -0.387115478515625, -0.487152099609375, 0.059112548828125, -0.127349853515625, 0.001068115234375
-0.0213623046875, 0.015777587890625, 0.45953369140625, 0.03369140625, -0.180328369140625, 0.03839111328125
0.018798828125, 0.07550048828125, 0.61883544921875, 0.01898193359375, -0.1412353515625, 0.02850341796875
0.04730224609375, 0.010650634765625, 0.200836181640625, 0.01568603515625, -0.019775390625, -0.0040283203125
0.031036376953125, -0.0299072265625, 0.144927978515625, -0.000762939453125, -0.079986572265625, 0.014068603515625
0.031768798828125, 0.00750732421875, 0.237030029296875, -0.01312255859375, -0.103759765625, 0.036865234375
