acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z
-0.221649169921875, -0.181121826171875, -0.7763671875, -0.041229248046875, -0.065093994140625, 0.0269775390625
-0.09967041015625, 0.1280517578125, 0.284454345703125, -0.021759033203125, -0.139129638671875, 0.042449951171875
0.525360107421875, -0.235382080078125, 0.9998779296875, -0.055572509765625, -0.07379150390625, 0.00469970703125
0.76849365234375, -0.05584716796875, 0.9998779296875, -0.025726318359375, -0.08447265625, 0.01226806640625
0.613739013671875, -0.135833740234375, 0.9998779296875, 0.047393798828125, 0.034423828125, 0.01910400390625
0.124847412109375, 0.000701904296875, 0.345703125, 0.08050537109375, 0.06768798828125, 0.001495361328125
0.026763916015625, 0.087615966796875, 0.052978515625, 0.080108642578125, 0.00811767578125, -0.01715087890625
0.040557861328125, 0.04730224609375, 0.024017333984375, 0.071502685546875, 0.0106201171875, -0.02392578125
0.07080078125, 0.002105712890625, -0.16473388671875, 0.045562744140625, 0.02984619140625, -0.032684326171875
0.071929931640625, -0.096710205078125, -0.22613525390625, 0.027740478515625, 0.027008056640625, -0.02752685546875
0.082672119140625, -0.1265869140625, -0.275115966796875, 0.02130126953125, 0.026611328125, -0.004669189453125
0.14227294921875, -0.093902587890625, -0.314727783203125, 0.007232666015625, 0.0126953125, 0.02642822265625
0.232025146484375, 0.0623779296875, -0.28765869140625, -0.001068115234375, 0.002593994140625, 0.03485107421875
0.29083251953125, 0.14703369140625, -0.274688720703125, -0.002288818359375, 0.00299072265625, 0.02490234375
0.2982177734375, 0.121734619140625, -0.28656005859375, 0.0015869140625, 0.001739501953125, 0.01129150390625
0.29937744140625, 0.091156005859375, -0.28125, 0.01446533203125, -0.0081787109375, -0.00750732421875
0.23388671875, -0.000823974609375, -0.297088623046875, 0.008758544921875, -0.00531005859375, -0.024505615234375
0.21380615234375, -0.04296875, -0.3065185546875, 0.002960205078125, -0.02410888671875, -0.017120361328125
0.223785400390625, -0.049346923828125, -0.24017333984375, -0.0052490234375, -0.036163330078125, -0.01025390625
0.24285888671875, -0.045928955078125, -0.1231689453125, -0.00048828125, -0.041717529296875, -0.013916015625

-0.14404296875, 0.360748291015625, 0.473480224609375, -0.003387451171875, -0.164154052734375, -0.0684814453125
-0.09625244140625, -0.104644775390625, 0.7633056640625, -0.075592041015625, -0.11505126953125, -0.041656494140625
0.681549072265625, -0.173797607421875, 0.9998779296875, 0.00738525390625, -0.06964111328125, 0.037506103515625
0.684783935546875, -0.0321044921875, 0.9998779296875, 0.02178955078125, -0.030609130859375, 0.023223876953125
0.17095947265625, -0.082183837890625, 0.524322509765625, 0.044219970703125, 0.0791015625, -0.0218505859375
0.03338623046875, -0.07611083984375, 0.3851318359375, 0.0592041015625, 0.07470703125, -0.01287841796875
0.013092041015625, -0.064605712890625, 0.31365966796875, 0.05914306640625, 0.073272705078125, -0.007537841796875
-0.009429931640625, -0.00982666015625, 0.189361572265625, 0.03778076171875, 0.066131591796875, 0.012603759765625
0.089813232421875, 0.06207275390625, 0.142181396484375, 0.024444580078125, 0.049285888671875, 0.015411376953125
0.111419677734375, 0.098876953125, 0.14727783203125, 0.0216064453125, 0.046173095703125, 0.011962890625
0.070831298828125, 0.061309814453125, -0.06927490234375, 0.03076171875, 0.040435791015625, -0.015777587890625
0.137359619140625, -0.080413818359375, -0.136688232421875, 0.047576904296875, 0.000640869140625, -0.02716064453125
0.1905517578125, -0.064971923828125, -0.119415283203125, 0.04248046875, -0.01019287109375, -0.009796142578125
0.25140380859375, -0.122406005859375, -0.207550048828125, 0.007110595703125, 0.012298583984375, 0.0157470703125
0.28594970703125, -0.06884765625, -0.16729736328125, 0.008758544921875, 0.0111083984375, 0.023345947265625
0.310333251953125, -0.01141357421875, -0.144805908203125, 0.00946044921875, 0.011444091796875, 0.02752685546875
0.2960205078125, 0.119903564453125, -0.25042724609375, 0.026947021484375, 0.010650634765625, 0.001007080078125
0.288665771484375, 0.089935302734375, -0.2459716796875, 0.028656005859375, 0.003204345703125, -0.01141357421875
0.230804443359375, -0.104400634765625, -0.21258544921875, 0.0177001953125, -0.00634765625, -0.029815673828125
0.21649169921875, -0.12994384765625, -0.151947021484375, 0.005096435546875, -0.00299072265625, 0.00177001953125

0.451751708984375, -0.0224609375, 0.9998779296875, -0.010986328125, -0.109619140625, 0.047882080078125
0.5989990234375, 0.075927734375, 0.9998779296875, 0.005340576171875, -0.083892822265625, 0.044921875
0.448638916015625, 0.02392578125, 0.803009033203125, 0.026458740234375, 0.045562744140625, -0.017822265625
0.1680908203125, -0.080352783203125, 0.526336669921875, 0.037200927734375, 0.06378173828125, -0.02606201171875
0.090301513671875, -0.1429443359375, 0.404296875, 0.043548583984375, 0.07257080078125, -0.02850341796875
0.004241943359375, -0.129425048828125, 0.314239501953125, 0.038543701171875, 0.074859619140625, 0.040191650390625
0.078277587890625, 0.04901123046875, 0.2506103515625, 0.0380859375, 0.07275390625, 0.044464111328125
0.120269775390625, 0.113372802734375, 0.202117919921875, 0.03759765625, 0.068084716796875, 0.04168701171875
0.0906982421875, 0.07000732421875, 0.007293701171875, 0.045440673828125, 0.035308837890625, -0.019744873046875
0.090087890625, -0.051513671875, -0.094879150390625, 0.0538330078125, 0.022003173828125, -0.02288818359375
0.12322998046875, -0.080718994140625, -0.085052490234375, 0.05255126953125, 0.009521484375, -0.019989013671875
0.231292724609375, -0.0845947265625, -0.1171875, 0.03228759765625, -0.00567626953125, 0.007781982421875
0.296142578125, 0.000518798828125, -0.0557861328125, 0.026641845703125, 0.00360107421875, 0.017730712890625
0.31060791015625, 0.033416748046875, -0.080810546875, 0.026153564453125, 0.009063720703125, 0.01751708984375
0.305145263671875, 0.009307861328125, -0.162200927734375, 0.030029296875, 0.005706787109375, -0.000518798828125
0.272552490234375, -0.037353515625, -0.13006591796875, 0.025421142578125, 0.012603759765625, 0.0018310546875
0.2730712890625, -0.0267333984375, -0.176483154296875, 0.022674560546875, 0.01885986328125, 0.0054931640625
0.25726318359375, 0.003173828125, -0.21044921875, 0.01055908203125, 0.018585205078125, 0.01019287109375
0.2911376953125, 0.052337646484375, -0.18829345703125, 0.00860595703125, 0.00732421875, 0.0064697265625
0.295928955078125, 0.0487060546875, -0.172454833984375, 0.0107421875, 0.000640869140625, 0.000152587890625

-0.08526611328125, -0.509124755859375, 0.984283447265625, -0.0712890625, -0.168975830078125, -0.052520751953125
0.66802978515625, -0.0621337890625, 0.9998779296875, -0.03887939453125, 0.011810302734375, 0.09002685546875
0.69781494140625, 0.33050537109375, 0.96356201171875, -0.0006103515625, 0.030548095703125, 0.010772705078125
0.32391357421875, 0.0521240234375, 0.697296142578125, 0.038421630859375, 0.06280517578125, -0.035858154296875
-0.050201416015625, -0.074981689453125, 0.231658935546875, 0.054901123046875, 0.08575439453125, 0.01312255859375
-0.011383056640625, 0.07000732421875, 0.10565185546875, 0.046600341796875, 0.054595947265625, 0.0145263671875
0.064483642578125, 0.16400146484375, 0.079833984375, 0.0499267578125, 0.027740478515625, -0.004669189453125
0.11724853515625, 0.16900634765625, 0.0765380859375, 0.05743408203125, 0.013336181640625, -0.02691650390625
0.12744140625, 0.1351318359375, 0.0697021484375, 0.055908203125, 0.01580810546875, -0.036376953125
0.07379150390625, 0.034912109375, -0.051483154296875, 0.05224609375, 0.035064697265625, -0.048248291015625
0.096832275390625, -0.196380615234375, -0.339111328125, 0.025482177734375, -0.0150146484375, 0.011962890625
0.216278076171875, -0.10150146484375, -0.17913818359375, 0.0087890625, -0.0172119140625, 0.0341796875
0.32855224609375, 0.069580078125, -0.11376953125, -0.003662109375, -0.00146484375, 0.03985595703125
0.329620361328125, 0.09912109375, -0.25103759765625, 0.005340576171875, 0.0240478515625, 0.00152587890625
0.300048828125, 0.113372802734375, -0.30010986328125, 0.017822265625, 0.012908935546875, -0.0201416015625
0.276214599609375, 0.052703857421875, -0.261627197265625, 0.0260009765625, -0.0069580078125, -0.035888671875
0.262969970703125, -0.031494140625, -0.20343017578125, 0.028839111328125, -0.014556884765625, -0.036285400390625
0.256561279296875, -0.052459716796875, -0.17376708984375, 0.026153564453125, -0.013214111328125, -0.0343017578125
0.24639892578125, -0.057098388671875, -0.164520263671875, 0.01776123046875, -0.01123046875, -0.028564453125
0.2076416015625, -0.137908935546875, -0.1094970703125, 0.0050048828125, -0.005035400390625, -0.01275634765625

-0.158172607421875, 0.204376220703125, -0.83489990234375, -0.042633056640625, -0.034149169921875, 0.00311279296875
-0.01190185546875, 0.20672607421875, 0.6947021484375, -0.088226318359375, -0.0859375, 0.0184326171875
-0.033538818359375, 0.150604248046875, 0.532318115234375, -0.08319091796875, -0.0906982421875, 0.0126953125
0.629730224609375, 0.048736572265625, 0.924407958984375, 0.001617431640625, -0.03466796875, 0.042449951171875
0.624664306640625, 0.140289306640625, 0.8125, 0.0133056640625, -0.01043701171875, 0.02978515625
0.564697265625, 0.11749267578125, 0.76165771484375, 0.021881103515625, 0.008575439453125, 0.007476806640625
0.27734375, -0.06781005859375, 0.624542236328125, 0.040679931640625, 0.063323974609375, -0.027008056640625
0.0181884765625, -0.162628173828125, 0.35791015625, 0.0443115234375, 0.074859619140625, -0.0028076171875
0.007049560546875, -0.109283447265625, 0.346954345703125, 0.0435791015625, 0.07403564453125, 0.012786865234375
0.024993896484375, 0.04779052734375, 0.281219482421875, 0.0401611328125, 0.063232421875, 0.032623291015625
0.1058349609375, 0.1934814453125, 0.219970703125, 0.049346923828125, 0.03631591796875, 0.001068115234375
0.09161376953125, 0.158294677734375, 0.195831298828125, 0.0526123046875, 0.033721923828125, -0.01104736328125
